id,year,exam,subject,number,answer,question,data
88,2023,경위,경찰,8,3,｢경찰청 공무원 행동강령｣에 대한 설명으로 가장 적절하지 않은 것은?,"① 공무원이 대가를 받고 수행하는 외부강의 등은 월 3회를 초과할 수 없다. 다만, 국가나 지방자치단체에서 요청하거나 겸직 허가를 받고 수행하는 외부강의 등은 그 횟수에 포함하지 아니한다. ② 공무원은 ｢범죄수사규칙｣ 제30조에 따른 경찰관서 내 수사 지휘에 대한 이의제기와 관련하여 행동강령 책임관에게 상담을 요청할 수 있다. ③ 공무원이 상담, 절차 및 규정 안내, 각종 증명서 발급, 기타 이에 준하는 단순 민원업무를 수행하는 경우를 제외하고, 직무 관련자와 200만원 이상의 금전거래가 있는 경우에는 소속 기관의 장에게 해당 사실을 별지 서식에 따라 서면(전자문서를 포함)으로 신고하여야 한다. ④ 공무원은 직무관련자에게 직위를 이용하여 행사 진행에 필요한 직·간접적 경비, 장소, 인력, 또는 물품 등의 협찬을 요구하여서는 아니 된다."
89,2023,경위,경찰,9,4,다음 우리나라 경찰윤리강령들을 제정된 연도가 빠른 것부터 느린 순으로 바르게 연결한 것은?,가. 새경찰신조 나. 경찰헌장 다. 경찰윤리헌장 라. 경찰서비스헌장 ① 가→나→다→라 ② 나→가→다→라 ③ 나→라→가→다 ④ 다→가→나→라
90,2023,경위,경찰,10,4,런던수도경찰청을 창시(1829년)한 로버트 필 경(Sr. Robert Peel)이 경찰조직을 운영하기 위하여 제시한 기본적인 원칙(경찰개혁안 포함)에 대한 설명으로 가장 적절하지 않은 것은?,① 경찰은 정부의 통제하에 있어야 한다. ② 범죄발생 사항은 반드시 전파되어야 한다. ③ 단정한 외모가 시민의 존중을 산다. ④ 경찰의 효율성은 항상 범죄나 무질서를 진압하는 가시적인 모습으로 판단하는 것이다.
91,2023,경위,경찰,11,1,일제강점기와 미군정 시기의 한국경찰에 대한 설명으로 가장 적절하지 않은 것은?,"① 미군정하에서는 조직법적, 작용법적 정비가 이루어지고 경찰제도의 개혁이 이루어져 경찰의 활동영역이 확대되었다. ② 광복 이후 신규경찰 채용과정에서 일제 강점기 경찰경력자들이 다수 임용되었으나, 독립운동가 출신들도 상당히 많이 채용되었다. ③ 의경대는 상해임시정부시기 운영된 경찰기구로서 교민사회의 안녕과 질서유지, 호구조사 등을 담당하였다. ④ 3·1운동을 계기로 헌병경찰제도에서 보통경찰제도로 전환되었다."
92,2023,경위,경찰,12,4,한국 경찰사에 대한 설명으로 적절한 것은 모두 몇 개인가?,"가. 광복 이후 미군정은 일제가 운용하던 비민주적 형사제도를 상당 부분 개선하고, 영미식 형사제도를 도입하기도 하였는데, 1945년 미군정 법무국 검사에 대한 훈령 제3호가 발령되어 수사는 경찰, 기소는 검사 체제가 도입되며 경찰의 독자적 수사권이 인정되었다.나. 경찰작용에 관한 기본법으로서 ｢경찰관 직무집행법｣은 정부수립 이후 1948년 제정되었다.다. 경찰법이 제정될 때까지 경찰체제의 근거가 되는 법률은 ｢정부조직법｣이었다.라. 한국경찰 최초의 작용법은 행정경찰장정이고, 한국경찰 최초의 조직법은 경무청관제직장이다.마. 1969년 ｢경찰공무원법｣이 처음으로 제정되어 그동안 ｢국가공무원법｣에 의거하던 경찰공무원을 특별법으로 규율하게 되었다. ① 1개 ② 2개 ③ 3개 ④ 4개"
93,2023,경위,경찰,13,3,외국의 경찰에 대한 설명으로 가장 적절하지 않은 것은?,"① 미국은 경찰업무의 집행에 있어 범죄대응의 효율성보다는 인권보장에 중점을 두어 적법절차(Due Process of Law)를 강조하는데, 이는 연방대법원의 판결을 통해 확립되어 있다. ② 프랑스 군경찰은 군인의 신분으로 국방임무를 수행하면서, 행정경찰과 사법경찰의 기능을 수행한다. ③ 일본 경찰은 일반적으로 수사의 개시·진행권 및 종결권을 가지고 있으며, 검찰과 상호대등한 협력관계를 이룬다. ④ 독일경찰은 연방차원에서는 각 주(州)가 경찰권을 가지고 있는 자치경찰이지만, 주(州)의 관점에서 본다면 주(州) 내무부장관을 정점으로 하는 주(州)단위의 국가경찰체제이다."
94,2023,경위,경찰,14,2,"정책결정이 일정한 규칙에 따라 이루어지는 것이 아니라 문제, 해결책, 선택기회, 참여자의 네 요소가 뒤죽박죽으로 움직이다가 어떤 계기로 만나게 될 때 이루어진다고 보는 정책결정모델은 무엇인가?",① 카오스모델 ② 쓰레기통모델 ③ 아노미모델 ④ 혼합탐사모델
95,2023,경위,경찰,15,3,경찰조직관리를 위한 동기부여이론을 내용이론과 과정이론으로 나눌 때 내용이론을 주창한 사람이 아닌 자는?,① 맥클랜드(McClelland) ② 허즈버그(Herzberg) ③ 아담스(Adams) ④ 매슬로우(Maslow)
96,2023,경위,경찰,16,2,경찰조직편성의 원리에 대한 설명으로 가장 적절하지 않은 것은?,"① 통솔범위의 원리에서 조직의 역사, 교통통신의 발달, 관리자의 리더십(Leadership), 부하의 능력 등은 통솔범위의 중요 요소이다. ② 통솔범위의 원리는 직무를 책임과 난이도에 따라 상하로 나누어 배치하고 상하계층간에 명령복종관계를 적용하는 조직편성원리로 상위로 갈수록 권한과 책임이 무거운 임무를 수행한다는 원리이다. ③ 무니(J. Mooney)는 조정·통합의 원리를 조직의 제1원리이며 가장 최종적인 원리라고 하였다. ④ 명령통일의 원리는 조직구성원 누구나 한 사람의 상관에게 보고하며 한 사람의 상관으로부터 명령을 받아야 한다는 원리이다."
97,2023,경위,경찰,17,4,｢국가재정법｣상 경찰예산에 대한 설명으로 가장 적절하지 않은 것은?,① 경찰청장은 매년 1월 31일까지 당해 회계연도부터 5회계연도 이상의 기간 동안의 신규사업 및 기획재정부장관이 정하는 주요 계속사업에 대한 중기사업계획서를 기획재정부장관에게 제출하여야 한다. ② 경찰청장은 예산이 확정된 후 사업운영계획 및 이에 따른 세입세출예산·계속비와 국고채무 부담행위를 포함한 예산배정요구서를 기획재정부장관에게 제출하여야 한다. ③ 경찰청장은 세출예산이 정한 목적 외에 경비를 사용할 수 없다. ④ 경찰청장은 ｢국가재정법｣ 제29조의 규정에 따른 예산안편성지침에 따라 그 소관에 속하는 다음 연도의 세입세출예산·계속비·명시이월비 및 국고채무부담행위 요구서를 작성하여 매년 6월 30일까지 우선 행정안전부장관에게 제출하여야 한다.
98,2023,경위,경찰,18,3,｢언론중재 및 피해구제 등에 관한 법률｣에 대한 설명으로 가장 적절한 것은?,① 피해자가 정정보도청구권을 행사할 정당한 이익이 없더라도 피해자 권리 보호를 위해 해당 언론사는 정정보도의 청구를 거부할 수 없다. ② 정정보도 청구를 받은 언론사 등의 대표자는 7일 이내에 그 수용여부에 대한 통지를 청구인에게 발송하여야 한다. ③ 경찰관이 사실적 주장에 관한 언론보도가 진실하지 아니함으로 피해를 입은 경우 해당 언론보도가 있음을 안 날부터 3개월 이내에 해당 언론사 대표에게 서면으로 그 언론보도 내용에 관한 정정보도를 청구할 수 있다. ④ 청구된 정정보도의 내용이 국가·지방자치단체 또는 공공단체의 공개회의와 법원의 공개재판절차의 사실보도에 관한 것인 경우에는 언론사 등은 정정보도 청구를 거부할 수 없다.
99,2023,경위,경찰,19,2,｢보안업무규정｣ 및 동 시행규칙에 대한 설명으로 가장 적절하지 않은 것은?,"① 누설되는 경우 국가안전보장에 손해를 끼칠 우려가 있는 비밀은 이를 III급 비밀로 하며, II급 비밀은 누설되는 경우 국가안전보장에 막대한 지장을 초래할 우려가 있는 비밀을 말한다. ② 비밀취급 인가권자는 업무상 조정·감독을 받는 기업체나 단체에 소속된 사람에 대하여 소관 비밀을 계속적으로 취급하게 하여야 할 필요가 있을 때에는 미리 경찰청장과의 협의를 거쳐 해당하는 사람에게 II급 이하의 비밀취급을 인가할 수 있다. ③ 제한구역이란 비인가자가 비밀, 주요시설 및 III급 비밀 소통용 암호자재에 접근하는 것을 방지하기 위하여 안내를 받아 출입하는 구역을 말한다. ④ 비밀열람기록전의 자료는 비밀과 함께 철하여 보관·활용하고, 비밀의 보호기간이 만료되면 비밀에서 분리한 후 각각 편철하여 5년간 보관해야 한다."
100,2023,경위,경찰,20,2,｢집회 및 시위에 관한 법률｣상 옥외집회에 대한 설명으로 가장 적절한 것은? (다툼이 있는 경우 판례에 따름),"① 대통령 관저, 국회의장 공관, 대법원장 공관, 헌법재판소장 공관, 전직 대통령이 현재 거주하는 사저의 경계 지점으로부터 100미터 이내의 장소에서는 옥외집회 또는 시위가 금지된다. ② 대규모 집회 또는 시위로 확산될 우려가 없는 경우라면 주한 일본대사관의 업무가 없는 휴일인 일요일에 주한일본대사의 숙소로부터 100미터 이내의 장소에서 그 숙소를 대상으로 하지 않고 그 숙소의 기능이나 안녕을 침해할 우려가 없다고 인정된다면 확성기를 사용한 옥외집회가 가능하다. ③ 옥외집회나 시위를 주최하려는 자가 집시법이 규정하는 각 호의 사항 모두를 적은 신고서를 옥외집회나 시위를 시작하기 72시간 전부터 48시간 전에 관할 경찰서장에게 제출한 경우, 집회 또는 시위의 주최자가 질서유지인을 두고 도로를 행진하는 경우에는 질서유지선을 설정할 수 없다. ④ 주최자가 질서유지인을 두고 부득이 새벽 1시에 집회를 하겠다고 미리 신고한 경우에는 집회의 성격상 부득이하다면 관할 경찰관서장은 질서유지를 위한 조건을 붙여 옥외집회를 허용할 수 있다."
101,2023,경위,경찰,21,4,"｢경범죄 처벌법｣에 대한 설명이다. 아래 가.부터 라.까지 설명 중 옳고 그름의 표시(O, X)가 바르게 된 것은?","가. 여러 사람에게 물품을 팔거나 나누어 주거나 일을 해주면서 다른 사람을 속이거나 잘못 알게 할 만한 사실을 들어 광고한 사람은 20만원 이하의 벌금, 구류 또는 과료의 형으로 처벌한다.나. ｢경범죄 처벌법｣ 제8조 제1항에 따른 납부기간에 범칙금을 납부하지 아니한 사람은 납부 기간의 마지막 날의 다음 날부터 30일 이내에 통고받은 범칙금에 그 금액의 100분의 30을 더한 금액을 납부하여야 한다.다.해양경찰서장을 제외한 경찰서장, 제주특별자치도지사 또는 철도특별사법경찰대장은 범칙자로 인정되는 사람에 대하여 그 이유를 명백히 나타낸 서면으로 범칙금을 부과하고 이를 납부할 것을 통고할 수 있다.라. 범칙금 납부 기한 내 범칙금을 납부하지 않아 즉결심판이 청구된 피고인이 통고받은 범칙금에 그 금액의 100분의 50을 더한 금액을 납부하고 그 증명서류를 즉결심판 선고 전까지 제출하였을 때에는 경찰청장, 해양경찰청장, 제주특별자치도지사는 그 피고인에 대한 즉결심판 청구를 취소할 수 있다. ① 가.(X) 나.(X) 다.(X) 라.(X) ② 가.(O) 나.(X) 다.(O) 라.(X) ③ 가.(O) 나.(X) 다.(X) 라.(O) ④ 가.(O) 나.(X) 다.(X) 라.(X)"
102,2023,경위,경찰,22,4,다음 사례에서 ｢가정폭력범죄의 처벌 등에 관한 특례법｣상 A의 “가정구성원”에 해당하지 않는 자는?,"A남은 B녀와 혼인하여 살다가 이혼하였고 C녀는 D남과 혼인하여 살다가 이혼하였다. 그 후 A와 C가 재혼하였다. A에게는 부친 E가 있으며, C에게는 모친 F가 있다. 한편 A의 형제자매로는 남동생 G가 있으며, C의 형제자매로는 여동생 H가 있다. G는 아직 결혼을 하지 않고, 충남 아산에 있는 A와 C의 집에서 같이 살고 있으며, H는 결혼하여 남편과 함께 미국에서 살고 있다. ① B ② F ③ G ④ H"
103,2023,경위,경찰,23,2,경비경찰에 대한 설명으로 가장 적절하지 않은 것은?,"① 경비경찰활동은 하향적 명령체계가 확보되어야 하므로부대원의 재량은 상대적으로 적고, 활동의 결과에 대해서는 지휘관이 책임을 지는 것이 일반적이다. ② 경비수단의 종류 중 체포는 상대방의 신체를 구속하는 강제처분이며 직접적 실력행사로서 ｢경찰관 직무집행법｣에 근거를 두고 있다. ③ 경비경찰은 실력행사시 상대의 저항력이 약한 시점을 포착하여 가장 적절한 시기에 강력하고 집중적인 실력행사를 하여야한다. ④ 경비경찰 활동은 현재의 질서상태를 보존하는 것에 중점을 두는 현상유지적 활동 수행의 특성을 가진다."
104,2023,경위,경찰,24,4,"｢도로교통법｣에 대한 설명이다. 아래 가.부터 마.까지 설명 중 옳고 그름의 표시(O, X)가 바르게 된 것은?","가. 보도란 연석선, 안전표시나 그와 비슷한 인공구조물로 경계를 표시하여 보행자(유모차와 보행보조용 의자차 제외)가 통행할 수 있도록 한 도로의 부분을 말한다.나. 길가장자리구역이란 보도와 차도의 구분되지 않은 도로에서 보행자의 안전을 확보하기 위하여 안전표지 등으로 경계를 표시한 도로의 가장자리 부분을 말한다.다.자동차란 철길이나 가설된 선을 이용하지 아니하고 원동기를 사용하여 운전되는 차로서 승용자동차, 승합자동차, 화물자동차, 특수자동차, 이륜자동차, 원동기장치자전거와 건설기계를 말한다.라.어린이의 보호자는 어린이가 행정안전부령으로 정하는 인명보호 장구를 착용한 경우를 제외하고 도로에서 개인형 이동장치를 운전하게 하여서는 아니된다.마. 모범운전자란 동법에 따라 무사고운전자 또는 유공운전자의 표시장을 받거나 2년 이상 사업용 자동차 운전에 종사하면서 교통사고를 일으킨 전력이 없는 사람으로서 시ㆍ도경찰청장이 정하는 바에 따라 선발되어 교통안전 봉사활동에 종사하는 사람을 말한다. ① 가.(X) 나.(O) 다.(X) 라.(O) 마.(X) ② 가.(X) 나.(O) 다.(O) 라.(X) 마.(O) ③ 가.(X) 나.(X) 다.(X) 라.(O) 마.(X) ④ 가.(X) 나.(O) 다.(X) 라.(X) 마.(X)"
105,2023,경위,경찰,25,3,"｢출입국관리법｣에 대한 설명이다. 아래 가.부터 라.까지 설명 중 옳고 그름의 표시(O, X)가 바르게 된 것은?","가.수사기관이 ｢출입국관리법｣ 제4조의6 제3항에 따른 긴급출국금지 승인을 요청한 때로부터 24시간 이내에 법무부장관으로부터 긴급출국금지 승인을 받지 못한 경우, 법무부장관은 출입국관리법 제4조의6 제1항의 수사기관 요청에 따른 출국금지를 해제하여야 한다.나. 18세 미만의 외국인을 제외한 대한민국에 체류하는 외국인은 여권, 선원신분증명서, 외국인입국허가서, 외국인등록증 또는 상륙허가서를 지니고 있어야 한다.다. 출입국관리공무원 외의 수사기관이 출입국사범에 해당하는 사건을 입건하였을 때에는 지체 없이 관할 지방출입국ㆍ외국인관서의 장에게 인계하여야 한다.라.감염병환자, 마약류중독자, 강제퇴거명령을 받고 출국한 후 5년이 지난 외국인은 입국금지 사항에 해당한다. ① 가.(O) 나.(X) 다.(O) 라.(O) ② 가.(X) 나.(O) 다.(O) 라.(O)③ 가.(X) 나.(X) 다.(O) 라.(X) ④ 가.(O) 나.(X) 다.(O) 라.(X)"
106,2023,경위,경찰,26,1,청원경찰에 대한 설명으로 적절한 것은 모두 몇 개인가? (다툼이 있는 경우 판례에 따름),가.시·도경찰청장은 청원경찰 배치가 필요하다고 인정하는 기관의 장 또는 시설사업장의 경영자에게 청원경찰을 배치할 것을 명령할 수 있다.나.청원경찰이 직무상의 의무 등을 위반하는 경우에는 청원주 및 관할 감독 경찰서장은 대통령령이 정하는 징계절차를 거쳐 징계처분을 하여야 한다.다.청원경찰은 ｢형법｣이나 그 밖의 법령에 따른 벌칙을 적용할 때에는 공무원으로 보기 때문에 청원경찰의 불법행위에 대한 배상책임에 관하여는 ｢국가배상법｣의 규정을 적용한다.라. 국가나 지방자치단체에 근무하는 청원경찰의 근무관계는 사법상의 고용계약관계이다. ① 0개 ② 1개 ③ 2개 ④ 3개
107,2023,경위,경찰,27,3,"경찰법의 법원(法源)에 관한 설명이다. 아래 가.부터 라.까지 설명 중 옳고 그름의 표시(O, X)가 바르게 된 것은?","가.헌법은 국가의 기본적인 통치구조를 정한 기본법으로서 행정의 조직이나 작용의 기본원칙을 정한 부분은 그 한도 내에서 경찰법의 법원이 된다. 나.경찰권 발동은 법률에 근거해야 하므로, 법률은 경찰법상의 법률관계에 있어서 중요한 법원이다. 다.불문법원으로서 일반적으로 정의에 합치되는 보편적 원리로서 인정되고 있는 모든 원칙을 조리라 하고, 경찰관청의 행위가 형식상 적법하면 조리에 위반하더라도 위법이 될 수 없다.라.경찰법의 법원은 일반적으로 성문법원과 불문법원으로 나눌 수 있으며 헌법, 법률, 조약과 국제법규, 규칙은 성문법원이다. ① 가.(O) 나.(X) 다.(X) 라.(O) ② 가.(O) 나.(O) 다.(X) 라.(X) ③ 가.(O) 나.(O) 다.(X) 라.(O) ④ 가.(X) 나.(O) 다.(X) 라.(O)"
108,2023,경위,경찰,28,3,다음 상황에 대한 설명으로 가장 적절하지 않은 것은?,"A는 자신이 운영하는 옷가게에서 여자모델 B에게 수영복만을 입게 하여 쇼윈도우에 서 있도록 하였다. 지나가던 사람들이 이를 구경하기 위해 쇼윈도우 앞에 몰려들어 도로교통상의 심각한 장해가 발생하였다. ① 조건설에 의하면 군중, A, B 모두 경찰책임자가 된다. ② 의도적 간접원인제공자이론(목적적 원인제공자책임설)을 인정한다면 A에게 경찰권을 발동하여 A로 하여금 B를 쇼윈도우에서 나가도록 하라고 할 수 있다. ③ 직접원인설에 의할 때 경찰책임자는 B이다. ④ 교통장해가 그다지 중대하지 않다면 A를 경찰책임자로 보아서는 안 될 것이다."
109,2023,경위,경찰,29,4,경찰책임에 대한 설명으로 가장 적절하지 않은 것은?,"① 형사미성년자도 행위책임의 주체가 될 수 있다. ② 행위자의 고의나 과실에 무관하게 행위책임을 진다. ③ 행위자의 작위나 부작위에 상관없이 위험을 야기시키면 행위책임을 진다. ④ 경찰책임자에 대한 경찰의 경찰권발동으로 경찰책임자에게 재산적 손해가 발생한 경우, 그 경찰책임자에게 손실보상청구권이 인정된다."
110,2023,경위,경찰,30,2,경찰상 긴급상태(경찰비책임자에 대한 경찰권발동)에 대한 설명으로 가장 적절하지 않은 것은?,"① 위험이 이미 현실화되었거나 위험의 현실화가 목전에 급박하여야 한다. ② 경찰상 긴급상태에 대한 일반적 근거는 ｢경찰관 직무집행법｣에 규정되어 있다. ③ 경찰비책임자에 대한 경찰권발동을 위해서 보충성은 전제조건이므로 경찰책임자에 대한 경찰권발동 또는 경찰 자신의 고유한 수단으로는 위험방지가 불가능한지 여부를 먼저 심사하여야 한다. ④ 경찰권발동으로 인하여 손실을 입은 경찰비책임자에게는 정당한 보상이 행해져야 하며, 결과제거청구와 같은 구제수단이 마련되어야 한다."
111,2023,경위,경찰,31,2,｢국가경찰 및 자치경찰의 조직 및 운영에 관한 법률｣상 비상사태 등 전국적 치안유지에 대한 설명으로 가장 적절하지 않은 것은?,"① 경찰청장은 비상사태 등 전국적 치안유지를 위한 지휘ㆍ명령이 필요한 경우에는 시ㆍ도자치경찰위원회에 자치경찰사무를 담당하는 경찰공무원을 직접 지휘ㆍ명령하려는 사유 및 내용 등을 구체적으로 제시하여 통보하여야 한다.② 경찰청장이 비상사태 등 전국적 치안유지를 위한 지휘ㆍ명령을 하는 경우에는 국가경찰위원회에 즉시 보고하여야 하지만, 국민안전에 중대한 영향을 미치는 사안에 대하여 다수의 시ㆍ도에 동일하게 적용되는 치안정책을 시행할 필요가 있다고 인정할 만한 충분한 사유가 있는 경우에는 미리 국가경찰위원회의 의결을 거쳐야 하며 긴급한 경우에는 우선 조치 후 지체 없이 국가경찰위원회의 의결을 거쳐야 한다.③ 경찰청장은 비상사태 등 전국적 치안유지를 위한 지휘ㆍ명령할 수 있는 사유가 해소된 때에는 경찰공무원에 대한 지휘ㆍ명령을 즉시 중단하여야 한다. ④ 시ㆍ도자치경찰위원회는 자치경찰사무와 관련하여 해당 시ㆍ도의 경찰력으로는 국민의 생명ㆍ신체ㆍ재산의 보호 및 공공의 안녕과 질서유지가 어려워 경찰청장의 지원ㆍ조정이 필요하다고 인정할 만한 충분한 사유가 있는 경우 의결로 지원ㆍ조정의 범위ㆍ기간 등을 정하여 경찰청장에게 지원ㆍ조정을 요청할 수 있다."
112,2023,경위,경찰,32,2,｢국가경찰과 자치경찰의 조직 및 운영에 관한 법률｣상 자치경찰사무에 대한 설명으로 가장 적절하지 않은 것은?,"① 국가는 지방자치단체가 이관받은 사무를 원활히 수행할 수 있도록 인력, 장비 등에 소요되는 비용에 대하여 재정적 지원을 하여야 한다. ② 자치경찰사무의 수행에 필요한 예산은 관할 시․도경찰청장의 의견을 들어 시·도자치경찰위원회의 심의·의결을 거쳐 시·도지사가 수립한다. ③ 시·도지사는 자치경찰사무 담당 공무원에게 조례에서 정하는 예산의 범위에서 재정적 지원 등을 할 수 있다. ④ 시·도의회는 관련 예산의 효율적인 관리를 위하여 의결로써 자치경찰사무에 대해 시·도자치경찰위원장의 출석 및 자료 제출을 요구할 수 있다."
113,2023,경위,경찰,33,2,｢국가경찰과 자치경찰의 조직과 운영에 관한 법률｣상 국가경찰위원회에 대한 설명으로 적절한 것은 모두 몇 개인가?,"가.국가경찰위원회는 위원장 1명을 포함한 7명의 위원으로 구성하되, 위원장은 당연직 상임이며, 5명의 위원은 비상임으로 하고, 1명의 위원은 상임으로 한다.나.위원의 임기는 3년으로 하며, 연임할 수 있다. 이 경우 보궐위원의 임기는 전임자 임기의 남은 기간으로 한다.다.국가경찰위원회의 사무는 자체에서 수행한다.라.국가경찰위원회의 회의는 재적위원 과반수의 출석과 출석위원 과반수의 찬성으로 의결한다. ① 0개 ② 1개 ③ 2개 ④ 3개"
114,2023,경위,경찰,34,2,｢경찰공무원법｣에 대한 설명으로 가장 적절하지 않은 것은?,"① 경위 이하의 경찰공무원으로서 모든 경찰공무원의 귀감이 되는 공을 세우고 전사하거나 순직한 사람에 대하여는 2계급 특별승진 시킬 수 있다. ② 경찰청장은 전시·사변이나 그 밖에 이에 준하는 비상사태에서는 2년의 범위에서 동법에 따른 계급정년을 연장할 수 있고, 이 경우 총경 이상의 경찰공무원에 대하여는 행정안전부장관과 국무총리를 거쳐 대통령의 승인을 받아야 한다. ③ 경찰청 소속 경무관 이상의 강등 및 정직과 경정 이상의 파면 및 해임은 경찰청장의 제청으로 행정안전부장관과 국무총리를 거쳐 대통령이 한다. ④ 경무관 이상의 경찰공무원에 대한 징계의결은 ｢국가공무원법｣에 따라 국무총리 소속으로 설치된 징계위원회에서 한다."
115,2023,경위,경찰,35,3,｢경찰공무원 임용령｣상 임용시기에 대한 설명으로 가장 적절하지 않은 것은?,"① 경찰공무원은 임용장이나 임용통지서에 적힌 날짜에 임용된 것으로 보며, 임용일자를 원칙적으로 소급할 수 없다. ② 경찰공무원의 사망으로 인한 면직은 사망한 다음 날에 면직된 것으로 본다.  ③ 경찰공무원이 재직 중 전사하거나 순직한 경우로서 특별승진 임용하는 경우에는 사망한 날을 임용일자로 본다. ④ 경찰공무원이 형사사건으로 기소되어 직위해제하는 경우에는 기소된 날을 임용일자로 본다."
116,2023,경위,경찰,36,2,｢경찰관 직무집행법｣상 불심검문에 대한 설명으로 적절한 것은 모두 몇 개인가? (다툼이 있는 경우 판례에 따름),"가.경찰관은 동행한 사람의 가족이나 친지 등에게 동행한 경찰관의 신분, 동행 장소, 동행 목적과 이유를 알리거나 다른 사람으로 하여금 즉시 연락할 수 있는 기회를 주어야 하며, 변호인의 도움을 받을 권리가 있음을 알려야 한다.나.검문하는 사람이 경찰관이고 검문하는 이유가 범죄행위에 관한 것임을 충분히 알고 있었다고 보이는 경우에 신분증을 제시하지 않았다 하더라도 그 불심검문을 위법한 공무집행이라고 할 수 없다.다.경찰관은 불심검문시 그 장소에서 질문을 하는 것이 그 사람에게 불리하거나 교통에 방해가 된다고 인정될 때에는 질문을 하기 위하여 가까운 경찰청·경찰서·지구대·파출소 또는 출장소(해양경찰관서 미포함)로 동행할 것을 요구할 수 있다. 이 경우 동행을 요구받은 사람은 그 요구를 거절할 수 있다. 라.경찰관은 질문을 하거나 동행을 요구할 경우 자신의 신분을 표시하는 증표를 제시하면서 소속과 성명을 밝히고 질문이나 동행의 목적과 이유를 설명할 수 있으며, 동행을 요구하는 경우에는 동행 장소를 밝힐 수 있다. ① 0개 ② 1개 ③ 2개 ④ 3개"
117,2023,경위,경찰,37,4,｢경찰관 직무집행법｣상 보호조치에 대한 설명으로 적절하지 않은 것만을 모두 고른 것은?,"가. 경찰관은 적당한 보호자가 없는 부상자에 대해 응급구호가 필요하다고 인정할 만한 사유가 있다면 본인이 구호를 거절하더라도 보호조치를 할 수 있다.나. 경찰관은 보호조치를 하였을 때에는 지체 없이 구호대상자의 가족, 친지 또는 그 밖의 연고자에게 그 사실을 알려야 하며, 연고자가 발견되지 아니할 때에는 구호대상자를 적당한 공공보건의료기관이나 공공구호기관에 즉시 인계할 수 있다.다. 경찰관이 구호대상자를 공공보건의료기관이나 공공구호기관에 인계하였을 때에는 해당 경찰관이 즉시 그 사실을 해당 공공보건의료기관 또는 공공구호기관의 장 및 그 감독행정청에 통보하여야 한다.라. 경찰관은 구호대상자를 발견하였을 때 보건의료기관이나 공공구호기관에 긴급구호를 요청할 수 있고, 긴급구호를 요청받은 기관이 정당한 이유없이 이를 거절하는 경우 ｢경찰관 직무집행법｣에 따라 처벌하도록 규정되어 있다. ① 가. 나. ② 나. 다. ③ 나. 다. 라. ④ 가. 나. 다. 라."
118,2023,경위,경찰,38,2,｢경찰관 직무집행법｣상 경찰장비에 대한 설명으로 적절한 것은 모두 몇 개인가?,"가. 경찰관은 현행범이나 사형·무기 또는 장기 3년 이상의 징역이나 금고에 해당하는 죄를 범한 범인의 체포 또는 도주 방지의 직무를 수행하기 위하여 필요하다고 인정되는 상당한 이유가 있을 때에는 그 사태를 합리적으로 판단하여 필요한 한도에서 경찰장구를 사용할 수 있다.나. 경찰관은 직무수행 중 경찰장비를 사용할 수 있다. 다만, 재산의 침해 또는 생명이나 신체에 위해를 끼칠 수 있는 경찰장비를 긴급하게 사용할 때에는 안전검사 없이 안전교육을 받은 후 사용할 수 있다. 다. 위해성 경찰장비는 필요한 최소한도에서 사용하여야 하며, 위해성 경찰장비의 종류 및 그 사용기준, 안전교육·안전검사의 기준 등은 행정안전부령으로 정한다.라. 경찰청장은 위해성 경찰장비를 새로 도입하려는 경우에는 대통령령으로 정하는 바에 따라 안전교육을 실시하여 그 안전교육의 결과보고서를 국회 소관 상임위원회에 제출하여야 한다. 이 경우 안전교육에는 외부 전문가를 참여시킬 수 있다. ① 0개 ② 1개 ③ 2개 ④ 3개"
119,2023,경위,경찰,39,4,경찰의무의 이행확보수단에 대한 설명으로 가장 적절한 것은?,"① 형사처벌과 이행강제금을 병과하는 것은 헌법상의 이중처벌금지의 원칙에 위반된다. ② 경찰상의 강제집행의 실정법적 근거로는 ｢경찰관 직무집행법｣이 유일하다. ③ 즉시강제는 경찰상의 이행을 확보하기 위한 가장 효과적인 수단이며, 공공의 안녕 또는 질서에 대한 급박한 위해가 존재하는 경우에는 국가는 그 위해를 제거하여 공공의 안녕과 질서를 유지할 자연법적 권리와 의무를 가지므로, 특별한 법률적 근거가 없다 하더라도 경찰상의 즉시강제가 가능하다. ④ 경찰상의 강제집행을 하기 위해서는 경찰의무를 부과하는 경찰하명의 근거가 되는 법률 이외에 경찰상의 강제집행을 위한 별도의 법적 근거가 있어야 한다."
